4,2225,#GoogleIO | O3D - Bringing 3d graphics to the browser. Very nice tbh. Funfun.
4,2295,"Awesome viral marketing for ""Funny People"" http://www.nbc.com/yo-teach/"
2,2296,"Watching a programme about the life of Hitler, its only enhancing my geekiness of history."
0,2355,saw night at the museum out of sheer desperation. who is funding these movies?
4,2356,Night At The Museum 2? Pretty furkin good.
4,2357,Watching Night at the Museum - giggling.
2,2358,"@pambeeslyjenna Jenna, I went to see Night At The Museum 2 today and I was so surprised to see three cast members from The Office..."
2,2359,About to watch Night at the Museum with Ryan and Stacy
2,2360,"Getting ready to go watch Night at the Museum 2.  Dum dum, you give me gum gum!"
0,2361,"Back from seeing 'Star Trek' and 'Night at the Museum.' 'Star Trek' was amazing, but 'Night at the Museum' was; eh."
4,2362,just watched night at the museum 2! so stinkin cute!
4,2363,"So, Night at the Museum 2 was AWESOME! Much better than part 1. Next weekend we'll see Up."
2,2364,"I think I may have a new favorite restaurant. On our way to see ""Night at the Museum 2""."
2,2365,"UP! was sold out, so i'm seeing Night At The Museum 2. I'm __ years old."
4,2366,saw the new Night at the Museum and i loved it. Next is to go see UP in 3D
0,2367,It is a shame about GM. What if they are forced to make only cars the White House THINKS will sell? What do you think?
0,2368,"As u may have noticed, not too happy about the GM situation, nor AIG, Lehman, et al"
2,2369,Obama: Nationalization of GM to be short-term   (AP) http://tinyurl.com/md347r
0,2370,@Pittstock $GM good riddance.  sad though.
0,2371,"I Will NEVER Buy a Government Motors Vehicle: Until just recently, I drove GM cars. Since 1988, when I bought a .. http://tinyurl.com/lulsw8"
0,2372,Having the old Coca-Cola guy on the GM board is stupid has heck! #tcot #ala
0,2373,#RantsAndRaves The worst thing about GM (concord / pleasant hill / martinez): is the fucking UAW. ..   http://buzzup.com/4ueb
0,2374,"Give a man a fish, u feed him for the day. Teach him to fish, u feed him for life. Buy him GM, and u F**K him over for good."
0,2375,"The more I hear about this GM thing the more angry I get. Billions wasted, more bullshit. All for something like 40k employees and all the.."
0,2376,@QuantTrader i own a GM car and it is junk as far as quality compared to a honda
0,2377,sad day...bankrupt GM
0,2378,is upset about the whole GM thing. life as i know it is so screwed up
0,2379,whoever is running time warner needs to be repeatedly raped by a rhino so they understand the consequences of putting out shitty cable svcs
2,2380,"Time Warner CEO hints at online fees for magazines      (AP) - Read from Mountain View,United States. Views 16209 http://bit.ly/UdFCH"
0,2381,#WFTB Joining a bit late. My connection was down (boo time warner)
0,2382,Cox or Time Warner?  Cox is cheaper and gets a B on dslreports.  TW is more expensive and gets a C.
0,2383,i am furious with time warner and their phone promotions!
0,2384,Just got home from chick-fil-a with the boys. Damn my internets down =( stupid time warner
0,2385,could time-warner cable suck more?  NO.
0,2386,Pissed at Time Warner for causin me to have slow internet problems
0,2387,"@sportsguy33 Ummm, having some Time Warner problems?"
0,2388,You guys see this?  Why does Time Warner have to suck so much ass?  Really wish I could get U-Verse at my apartment. http://bit.ly/s594j
0,2389,"RT @sportsguy33 The upside to Time Warner: unhelpful phone operators   superslow on-site service. Crap, that's not an upside."
0,2390,"RT @sportsguy33: New Time Warner slogan: ""Time Warner, where we make you long for the days before cable."""
0,2391,"confirmed: it's Time Warner's fault, not Facebook's, that fb is taking about 3 minutes to load. so tempted to switch to verizon =/"
0,2392,@sportsguy33 Time Warner = epic fail
2,2393,Lawson to head Newedge Hong Kong http://bit.ly/xLQSD #business #china
2,2394,Weird Piano Guitar House in China! http://u2s.me/72i8
2,2395,Send us your GM/Chevy photos http://tinyurl.com/luzkpq
0,2396,I know. How sad is that?  RT @caseymercier: 1st day of hurricane season. That's less scarey than govt taking over GM.
0,2397,"GM files Bankruptcy, not a good sign..."
4,2398,yankees won mets lost. its a good day.
4,2399,My dentist appt today was actually quite enjoyable.
0,2400,I hate the effing dentist.
2,2401,@stevemoakler i had a dentist appt this morning and had the same conversation!
0,2402,@kirstiealley I hate going to the dentist.. !!!
0,2403,i hate the dentist....who invented them anyways?
0,2404,this dentist's office is cold :/
2,2405,Check this video out -- David After Dentist http://bit.ly/47aW2
2,2406,First dentist appointment [in years] on Wednesday possibly.
2,2407,Tom Shanahan's latest column on SDSU and its NCAA Baseball Regional appearance: http://ow.ly/axhu
2,2408,BaseballAmerica.com: Blog: Baseball America Prospects Blog ? Blog ... http://bit.ly/EtT8a
2,2409,Portland city politics may undo baseball park http://tinyurl.com/lpjquj
2,2410,"RT @WaterSISWEB: CA Merced's water bottled by Safeway, resold at a profit: Wells are drying up across the county http://tinyurl.com/mb573s"
2,2411,dropped her broccoli walking home from safeway! ;( so depressed
2,2412,@ronjon we don't have Safeway.
4,2413,Just applied at Safeway!(: Yeeeee!
0,2414,@ Safeway. Place is a nightmare right now. Bumming.
2,2415,at safeway with dad
0,2416,"HATE safeway select green tea icecream! bought two cartons, what a waste of money.  &gt;_&lt;"
2,2417,"Safeway with Marvin, Janelle, and Auntie Lhu"
2,2418,Safeway offering mobile coupons http://bit.ly/ONH7w
2,2419,"Phillies Driving in the Cadillac with the Top Down in Cali, Win 5-3 - http://tinyurl.com/nzcjqa"
2,2421,Saved money by opting for grocery store trip and stocking food in hotel room fridge vs. eating out every night while out of town.
2,2422,"Lounging around, eating Taco Bell and watching NCIS before work tonight. Need help staying awake."
2,2426,eating breakfast and then school
2,2427,still hungry after eating....
2,2428,10 tips for healthy eating ? ResultsBy Fitness Blog :: Fitness ... http://bit.ly/62gFn
2,2429,"with the boyfriend, eating a quesadilla"
2,2430,"Eating dinner. Meat, chips, and risotto."
2,2502,got a new pair of nike shoes. pics up later
2,2503,"Nike SB Blazer High ""ACG"" Custom - Brad Douglas - http://timesurl.at/45a448"
4,2504,Nike rocks. I'm super grateful for what I've done with them :) &amp; the European Division of NIKE is BEYOND! @whitSTYLES @muchasmuertes
2,2505,Nike Air Yeezy Khaki/Pink Colorway Release - http://shar.es/bjfN
4,2506,@evelynbyrne have you tried Nike  ? V. addictive.
2,2507,@erickoston That looks an awful lot like one of Nike's private jets....I'm just sayin....
4,2508,The Nike Training Club (beta) iPhone app looks very interesting.
0,2529,argghhhh why won't  my jquery appear in safari bad safari !!!
2,2530,DevSnippets : jQuery Tools - Javascript UI Components for the Web... http://inblogs.org/go/hfuqt
2,2531,"all about Ajax,jquery ,css ,JavaScript and more... (many examples) http://ajaxian.com/"
4,2532,"I'm ready to drop the pretenses, I am forever in love with jQuery, and I want to marry it. Sorry ladies, this nerd is jquery.spokenFor.js"
2,2533,"This is cold.. I was looking at google's chart//visualization API and found this jQuery ""wrapper"" for the API...  http://tinyurl.com/mq52bq"
2,2534,I spent most of my day reading a jQuery book. Now to start drinking some delirium tremens.
2,2535,jquery Selectors http://codylindley.com/jqueryselectors/
2,2536,How to implement a news ticker with jQuery and ten lines of code http://bit.ly/CZnFJ
2,2537,What's Buffet Doing? Warren Buffett Kicks Butt In Battle of the Boots: Posted By:Alex Crippe.. http://bit.ly/AUIzO
4,2538,"SUPER INVESTORS: A great weekend read here from Warren Buffet. Oldie, but a goodie. http://tinyurl.com/oqxgga"
2,2539,I'm truly braindead.  I couldn't come up with Warren Buffet's name to save my soul
4,2540,"reading Michael Palin book, The Python Years...great book. I also recommend Warren Buffet &amp; Nelson Mandela's bio"
4,2541,"I mean, I'm down with Notre Dame if I have to.  It's a good school, I'd be closer to Dan, I'd enjoy it."
0,2543,"I can't watch TV without a Tivo.  And after all these years, the Time/Warner DVR  STILL sucks. http://www.davehitt.com/march03/twdvr.html"
4,2544,I'd say some sports writers are idiots for saying Roger Federer is one of the best ever in Tennis.  Roger Federer is THE best ever in Tennis
0,2545,I still love my Kindle2 but reading The New York Times on it does not feel natural. I miss the Bloomingdale ads.
4,2546,I love my Kindle2. No more stacks of books to trip over on the way to the loo.
0,2558,"Although today's keynote rocked, for every great announcement, AT&amp;T shit on us just a little bit more."
0,2559,"@sheridanmarfil - its not so much my obsession with cell phones, but the iphone!  i'm a slave to at&amp;t forever because of it. :)"
2,2560,@freitasm oh I see. I thought AT&amp;T were 900MHz WCDMA?
2,2561,@Plip Where did you read about tethering support Phil?  Just AT&amp;T or will O2 be joining in?
0,2562,Fuzzball is more fun than AT&amp;T ;P http://fuzz-ball.com/twitter
0,2563,"Today is a good day to dislike AT&amp;T. Vote out of office indeed, @danielpunkass"
4,2564,GOT MY WAVE SANDBOX INVITE! Extra excited! Too bad I have class now... but I'll play with it soon enough! #io2009 #wave
0,2575,looks like summize has gone down. too many tweets from WWDC perhaps?
2,2576,I hope the girl at work  buys my Kindle2
2,2577,Missed this insight-filled May column: One smart guy looking closely at why he's impressed with Kindle2 http://bit.ly/i0peY @wroush
4,2578,"@sklososky Thanks so much!!! ...from one of your *very* happy Kindle2 winners ; ) I was so surprised, fabulous. Thank you! Best, Kathleen"
0,2579,Man I kinda dislike Apple right now. Case in point: the iPhone 3GS. Wish there was a video recorder app. Please?? http://bit.ly/DZm1T
4,7011,@cwong08 I have a Kindle2 (&amp; Sony PRS-500). Like it! Physical device feels good. Font is nice. Pg turns are snappy enuf. UI a little klunky.
4,7012,"The #Kindle2 seems the best eReader, but will it work in the UK and where can I get one?"
4,7015,"I have a google addiction. Thank you for pointing that out, @annamartin123. Hahaha."
2,7055,@ruby_gem My primary debit card is Visa Electron.
2,8051,Off to the bank to get my new visa platinum card
0,8052,"dearest @google, you rich bastards! the VISA card you sent me doesn't work. why screw a little guy like me?"
2,13051,has a date with bobby flay and gut fieri from food network
4,13052,Excited about seeing Bobby Flay and Guy Fieri tomorrow at the Great American Food &amp; Music Fest!
4,13053,Gonna go see Bobby Flay 2moro at Shoreline. Eat and drink. Gonna be good.
4,13054,can't wait for the great american food and music festival at shoreline tomorrow.  mmm...katz pastrami and bobby flay. yes please.
4,13055,"My dad was in NY for a day, we ate at MESA grill last night and met Bobby Flay. So much fun, except I completely lost my voice today."
0,13073,Fighting with LaTex. Again...
0,13074,@Iheartseverus we love you too and don't want you to die!!!!!!  Latex = the devil
0,13075,"7 hours. 7 hours of inkscape crashing, normally solid as a rock. 7 hours of LaTeX complaining at the slightest thing. I can't take any more."
2,13076,How to Track Iran with Social Media: http://bit.ly/2BoqU
0,13077,Shit's hitting the fan in Iran...craziness indeed #iranelection
0,13078,Monday already. Iran may implode. Kitchen is a disaster. @annagoss seems happy. @sebulous had a nice weekend and @goldpanda is great. whoop.
2,14045,Twitter Stock buzz: $AAPL $ES_F $SPY $SPX $PALM  (updated: 12:00 PM)
4,14046,getting ready to test out some burger receipes this weekend. Bobby Flay has some great receipes to try. Thanks Bobby.
2,14049,@johncmayer is Bobby Flay joining you?
4,14050,i lam so in love with Bobby Flay... he is my favorite. RT @terrysimpson: @bflay you need a place in Phoenix. We have great peppers here!
0,14069,"I just created my first LaTeX file from scratch. That didn't work out very well. (See @amandabittner , it's a great time waster)"
4,14070,using Linux and loving it - so much nicer than windows... Looking forward to using the wysiwyg latex editor!
4,14071,"After using LaTeX a lot, any other typeset mathematics just looks hideous."
2,14072,Ask Programming: LaTeX or InDesign?: submitted by calcio1 [link] [1 comment] http://tinyurl.com/myfmf7
0,14073,"On that note, I hate Word. I hate Pages. I hate LaTeX. There, I said it. I hate LaTeX. All you TEXN3RDS can come kill me now."
4,14074,Ahhh... back in a *real* text editing environment. I &lt;3 LaTeX.
0,14075,"Trouble in Iran, I see. Hmm. Iran. Iran so far away. #flockofseagullsweregeopoliticallycorrect"
0,14076,Reading the tweets coming out of Iran... The whole thing is terrifying and incredibly sad...
